loan_id,customer_id,loan_type,loan_amount,start_date,status
LOAN027581,CUST036433,housing,488123,2017-01-02,active
LOAN027582,CUST036434,housing,311719,2020-05-21,active
LOAN027583,CUST036434,personal,14855,2019-05-09,active
LOAN027584,CUST036435,housing,230644,2020-10-16,active
LOAN027585,CUST036437,housing,206798,2018-05-02,active
LOAN027586,CUST036437,personal,28638,2019-11-27,active
LOAN027587,CUST036438,housing,297241,2017-01-02,active
LOAN027588,CUST036439,housing,489273,2016-02-04,active
LOAN027589,CUST036440,housing,407665,2018-01-16,active
LOAN027590,CUST036440,personal,32986,2021-03-22,active
LOAN027591,CUST036441,housing,137893,2020-05-26,active
LOAN027592,CUST036442,housing,255449,2017-08-30,active
LOAN027593,CUST036442,personal,32785,2021-03-13,active
LOAN027594,CUST036443,housing,147406,2016-12-27,active
LOAN027595,CUST036444,housing,92334,2017-07-16,active
LOAN027596,CUST036445,housing,430614,2016-04-26,active
LOAN027597,CUST036446,housing,199106,2018-03-04,active
LOAN027598,CUST036448,housing,347568,2020-10-07,active
LOAN027599,CUST036449,housing,186260,2018-06-18,active
LOAN027600,CUST036450,housing,277024,2017-03-09,active
LOAN027601,CUST036451,housing,346683,2018-07-10,active
LOAN027602,CUST036452,housing,321240,2016-01-17,active
LOAN027603,CUST036453,housing,162322,2020-03-07,active
LOAN027604,CUST036454,housing,154590,2017-09-01,active
LOAN027605,CUST036455,housing,123978,2020-04-23,active
LOAN027606,CUST036455,personal,23268,2017-01-11,active
LOAN027607,CUST036456,housing,166692,2016-06-30,active
LOAN027608,CUST036457,housing,438601,2017-01-03,active
LOAN027609,CUST036458,housing,463442,2018-04-07,active
LOAN027610,CUST036459,housing,97170,2016-12-27,active
LOAN027611,CUST036460,housing,197098,2020-09-22,active
LOAN027612,CUST036461,housing,466755,2016-07-31,active
LOAN027613,CUST036461,personal,17882,2018-09-11,active
LOAN027614,CUST036462,housing,95073,2017-05-01,active
LOAN027615,CUST036463,housing,461284,2017-08-20,active
LOAN027616,CUST036464,housing,84229,2016-09-18,active
LOAN027617,CUST036465,housing,430729,2016-11-25,active
LOAN027618,CUST036466,housing,235639,2017-11-05,active
LOAN027619,CUST036467,housing,292627,2020-11-18,active
LOAN027620,CUST036468,housing,416201,2019-02-04,active
LOAN027621,CUST036469,housing,54414,2017-05-05,active
LOAN027622,CUST036470,housing,159254,2017-11-10,active
LOAN027623,CUST036471,housing,354308,2018-01-09,active
LOAN027624,CUST036471,personal,39225,2022-09-03,active
LOAN027625,CUST036472,housing,345076,2017-06-26,active
LOAN027626,CUST036473,housing,70670,2020-11-27,active
LOAN027627,CUST036474,housing,335355,2018-07-02,active
LOAN027628,CUST036474,personal,13675,2020-09-18,active
LOAN027629,CUST036475,housing,476550,2018-03-15,active
LOAN027630,CUST036476,housing,119827,2017-11-03,active
LOAN027631,CUST036477,housing,445075,2020-02-12,active
LOAN027632,CUST036478,housing,303200,2018-02-01,active
LOAN027633,CUST036479,housing,78188,2020-01-12,active
LOAN027634,CUST036479,personal,35949,2019-06-25,active
LOAN027635,CUST036480,housing,476355,2019-04-22,active
LOAN027636,CUST036481,housing,279679,2018-01-20,active
LOAN027637,CUST036482,housing,79676,2017-01-02,active
LOAN027638,CUST036483,housing,206763,2019-06-24,active
LOAN027639,CUST036484,housing,441249,2016-09-30,active
LOAN027640,CUST036485,housing,214569,2019-06-08,active
LOAN027641,CUST036486,housing,266288,2019-12-10,active
LOAN027642,CUST036486,personal,24653,2017-07-24,active
LOAN027643,CUST036487,housing,488678,2019-10-27,active
LOAN027644,CUST036488,housing,361442,2017-09-10,active
LOAN027645,CUST036489,housing,76932,2017-08-20,active
LOAN027646,CUST036490,housing,429530,2019-11-01,active
LOAN027647,CUST036491,housing,346064,2016-10-07,active
LOAN027648,CUST036492,housing,392953,2017-01-05,active
LOAN027649,CUST036493,housing,291529,2017-11-05,active
LOAN027650,CUST036494,housing,233017,2020-12-29,active
LOAN027651,CUST036495,housing,263697,2018-08-08,active
LOAN027652,CUST036496,housing,340676,2019-01-10,active
LOAN027653,CUST036497,housing,131090,2020-02-01,active
LOAN027654,CUST036498,housing,123880,2019-10-19,active
LOAN027655,CUST036499,housing,452756,2020-12-13,active
LOAN027656,CUST036500,housing,370904,2016-09-22,active
LOAN027657,CUST036501,housing,464730,2020-05-27,active
LOAN027658,CUST036502,housing,195984,2017-09-20,active
LOAN027659,CUST036503,housing,373706,2017-09-24,active
LOAN027660,CUST036504,housing,155799,2018-05-22,active
LOAN027661,CUST036505,housing,389942,2016-02-01,active
LOAN027662,CUST036506,housing,262442,2019-06-14,active
LOAN027663,CUST036506,personal,49271,2017-08-18,active
LOAN027664,CUST036507,housing,245511,2017-11-30,active
LOAN027665,CUST036508,housing,282843,2019-10-15,active
LOAN027666,CUST036509,housing,97516,2020-12-15,active
LOAN027667,CUST036510,housing,461658,2016-05-16,active
LOAN027668,CUST036511,housing,393904,2016-10-12,active
LOAN027669,CUST036512,housing,163511,2017-08-04,active
LOAN027670,CUST036513,housing,285093,2020-08-03,active
LOAN027671,CUST036514,housing,99825,2018-05-18,active
LOAN027672,CUST036516,housing,182920,2018-10-25,active
LOAN027673,CUST036517,housing,342707,2016-08-25,active
LOAN027674,CUST036518,housing,325411,2018-02-26,active
LOAN027675,CUST036519,housing,84218,2017-10-25,active
LOAN027676,CUST036520,housing,62558,2018-12-02,active
LOAN027677,CUST036521,housing,351118,2018-12-17,active
LOAN027678,CUST036522,housing,190947,2018-03-22,active
LOAN027679,CUST036523,housing,363579,2017-09-16,active
LOAN027680,CUST036524,housing,302613,2019-01-14,active
LOAN027681,CUST036525,housing,369120,2018-07-03,active
LOAN027682,CUST036526,housing,414913,2017-08-12,active
LOAN027683,CUST036527,housing,358814,2020-08-30,active
LOAN027684,CUST036527,personal,44878,2020-12-19,active
LOAN027685,CUST036528,housing,126384,2018-11-27,active
LOAN027686,CUST036529,housing,132761,2017-07-15,active
LOAN027687,CUST036530,housing,295923,2016-09-03,active
LOAN027688,CUST036530,personal,7707,2020-10-02,active
LOAN027689,CUST036531,housing,219101,2020-10-18,active
LOAN027690,CUST036532,housing,264665,2020-01-21,active
LOAN027691,CUST036533,housing,290146,2017-03-09,active
LOAN027692,CUST036534,housing,344176,2017-01-29,active
LOAN027693,CUST036534,personal,48261,2018-06-20,active
LOAN027694,CUST036536,housing,305954,2018-06-03,active
LOAN027695,CUST036537,housing,225503,2019-03-23,active
LOAN027696,CUST036539,housing,449743,2018-12-17,active
LOAN027697,CUST036540,housing,397878,2020-07-17,active
LOAN027698,CUST036541,housing,176176,2016-01-30,active
LOAN027699,CUST036542,housing,317653,2018-04-06,active
LOAN027700,CUST036543,housing,113605,2020-07-10,active
LOAN027701,CUST036544,housing,291358,2018-06-22,active
LOAN027702,CUST036545,housing,346768,2017-07-01,active
LOAN027703,CUST036545,personal,12345,2017-10-06,active
LOAN027704,CUST036546,housing,111040,2018-01-23,active
LOAN027705,CUST036547,housing,346018,2020-05-11,active
LOAN027706,CUST036548,housing,458593,2019-07-27,active
LOAN027707,CUST036549,housing,269230,2018-05-13,active
LOAN027708,CUST036549,personal,19376,2020-06-06,active
LOAN027709,CUST036550,housing,149917,2017-01-30,active
LOAN027710,CUST036551,housing,232609,2020-07-25,active
LOAN027711,CUST036552,housing,249714,2020-09-11,active
LOAN027712,CUST036553,housing,360124,2016-02-08,active
LOAN027713,CUST036553,personal,3641,2020-04-10,active
LOAN027714,CUST036554,housing,56443,2016-10-19,active
LOAN027715,CUST036555,housing,470395,2017-05-10,active
LOAN027716,CUST036556,housing,350630,2019-09-15,active
LOAN027717,CUST036557,housing,144788,2020-09-26,active
LOAN027718,CUST036558,housing,224728,2020-01-16,active
LOAN027719,CUST036559,housing,230804,2016-11-21,active
LOAN027720,CUST036559,personal,4884,2022-09-26,active
LOAN027721,CUST036560,housing,329267,2020-05-01,active
LOAN027722,CUST036561,housing,419900,2018-01-06,active
LOAN027723,CUST036562,housing,133262,2019-06-29,active
LOAN027724,CUST036563,housing,274033,2019-04-11,active
LOAN027725,CUST036563,personal,42895,2022-02-06,active
LOAN027726,CUST036564,housing,172271,2020-05-02,active
LOAN027727,CUST036566,housing,73097,2020-01-27,active
LOAN027728,CUST036567,housing,445030,2019-12-14,active
LOAN027729,CUST036568,housing,338753,2018-05-26,active
LOAN027730,CUST036570,housing,322788,2018-11-15,active
LOAN027731,CUST036571,housing,330538,2016-12-06,active
LOAN027732,CUST036572,housing,173473,2016-05-20,active
LOAN027733,CUST036573,housing,468928,2019-04-18,active
LOAN027734,CUST036574,housing,404481,2017-03-18,active
LOAN027735,CUST036575,housing,251695,2019-10-14,active
LOAN027736,CUST036576,housing,366787,2020-06-13,active
LOAN027737,CUST036577,housing,354660,2020-06-17,active
LOAN027738,CUST036578,housing,200412,2016-11-22,active
LOAN027739,CUST036579,housing,452292,2017-01-11,active
LOAN027740,CUST036580,housing,180264,2018-08-17,active
LOAN027741,CUST036581,housing,206948,2016-04-02,active
LOAN027742,CUST036581,personal,37247,2018-06-19,active
LOAN027743,CUST036582,housing,316669,2020-12-22,active
LOAN027744,CUST036583,housing,183499,2018-10-18,active
LOAN027745,CUST036584,housing,383433,2019-10-05,active
LOAN027746,CUST036584,personal,3739,2017-09-25,active
LOAN027747,CUST036585,housing,448128,2018-11-01,active
LOAN027748,CUST036586,housing,272202,2017-04-06,active
LOAN027749,CUST036587,housing,461817,2018-09-30,active
LOAN027750,CUST036588,personal,7229,2019-04-28,active
LOAN027751,CUST036589,housing,436928,2019-09-14,active
LOAN027752,CUST036590,housing,65569,2019-09-05,active
LOAN027753,CUST036591,housing,357732,2016-04-30,active
LOAN027754,CUST036591,personal,32481,2019-03-22,active
LOAN027755,CUST036592,housing,498108,2020-04-01,active
LOAN027756,CUST036593,housing,101748,2018-07-05,active
LOAN027757,CUST036594,housing,283386,2016-05-24,active
LOAN027758,CUST036595,housing,242986,2018-08-23,active
LOAN027759,CUST036596,housing,479587,2018-05-21,active
LOAN027760,CUST036596,personal,47872,2022-09-02,active
LOAN027761,CUST036597,housing,353167,2020-04-18,active
LOAN027762,CUST036598,housing,435739,2018-10-29,active
LOAN027763,CUST036598,personal,5175,2019-02-09,active
LOAN027764,CUST036599,housing,389121,2017-11-28,active
LOAN027765,CUST036600,housing,155105,2016-04-25,active
LOAN027766,CUST036600,personal,30640,2018-06-13,active
LOAN027767,CUST036601,housing,139763,2019-01-02,active
LOAN027768,CUST036602,housing,139467,2020-01-19,active
LOAN027769,CUST036603,housing,197117,2020-09-06,active
LOAN027770,CUST036604,housing,217091,2017-12-29,active
LOAN027771,CUST036605,housing,442580,2016-01-24,active
LOAN027772,CUST036606,housing,413438,2017-04-08,active
LOAN027773,CUST036607,housing,113401,2018-05-30,active
LOAN027774,CUST036608,housing,148817,2018-08-14,active
LOAN027775,CUST036609,housing,242379,2020-01-25,active
LOAN027776,CUST036610,housing,203522,2018-02-18,active
LOAN027777,CUST036611,housing,52122,2018-11-15,active
LOAN027778,CUST036611,personal,13443,2019-07-10,active
LOAN027779,CUST036612,housing,278192,2017-12-23,active
LOAN027780,CUST036613,housing,239740,2018-07-13,active
LOAN027781,CUST036614,housing,137871,2019-04-07,active
LOAN027782,CUST036615,housing,342517,2017-07-09,active
LOAN027783,CUST036615,personal,36431,2021-12-25,active
LOAN027784,CUST036616,housing,184735,2016-11-25,active
LOAN027785,CUST036618,housing,497343,2020-01-01,active
LOAN027786,CUST036618,personal,40283,2019-05-05,active
LOAN027787,CUST036619,housing,147381,2018-08-26,active
LOAN027788,CUST036620,housing,101727,2020-09-30,active
LOAN027789,CUST036621,housing,486232,2016-01-01,active
LOAN027790,CUST036622,housing,328211,2020-01-23,active
LOAN027791,CUST036623,housing,267216,2017-02-25,active
LOAN027792,CUST036624,housing,269318,2020-07-24,active
LOAN027793,CUST036625,housing,293148,2020-11-21,active
LOAN027794,CUST036626,housing,133751,2018-09-04,active
LOAN027795,CUST036627,housing,438447,2017-04-24,active
LOAN027796,CUST036628,housing,239930,2016-04-06,active
LOAN027797,CUST036629,housing,488456,2016-03-23,active
LOAN027798,CUST036630,housing,278786,2019-04-23,active
LOAN027799,CUST036631,housing,366676,2020-09-20,active
LOAN027800,CUST036632,housing,138807,2018-12-12,active
LOAN027801,CUST036634,housing,170418,2020-08-22,active
LOAN027802,CUST036635,housing,359962,2017-05-04,active
LOAN027803,CUST036636,housing,222765,2020-08-15,active
LOAN027804,CUST036637,housing,162393,2020-06-16,active
LOAN027805,CUST036638,housing,115506,2017-11-03,active
LOAN027806,CUST036638,personal,38921,2020-03-27,active
LOAN027807,CUST036639,housing,443243,2017-06-01,active
LOAN027808,CUST036640,housing,426400,2020-08-17,active
LOAN027809,CUST036641,housing,432133,2019-01-08,active
LOAN027810,CUST036642,housing,439443,2017-08-22,active
LOAN027811,CUST036643,housing,295395,2018-01-20,active
LOAN027812,CUST036643,personal,41239,2020-04-21,active
LOAN027813,CUST036644,housing,230538,2018-12-20,active
LOAN027814,CUST036645,housing,249520,2017-01-03,active
LOAN027815,CUST036646,housing,273124,2017-05-22,active
LOAN027816,CUST036648,housing,355319,2017-11-30,active
LOAN027817,CUST036649,housing,328722,2017-05-20,active
LOAN027818,CUST036650,housing,93800,2020-09-22,active
LOAN027819,CUST036650,personal,32421,2017-11-29,active
LOAN027820,CUST036651,housing,222286,2017-09-08,active
LOAN027821,CUST036651,personal,43284,2021-02-03,active
LOAN027822,CUST036652,housing,320572,2016-10-01,active
LOAN027823,CUST036652,personal,17990,2018-05-29,active
LOAN027824,CUST036653,housing,329292,2019-05-31,active
LOAN027825,CUST036654,housing,359120,2018-07-12,active
LOAN027826,CUST036655,housing,455013,2016-05-03,active
LOAN027827,CUST036655,personal,34364,2022-03-09,active
LOAN027828,CUST036656,housing,276642,2016-10-16,active
LOAN027829,CUST036657,housing,370772,2020-12-07,active
LOAN027830,CUST036657,personal,7383,2019-01-28,active
LOAN027831,CUST036658,housing,119955,2016-05-10,active
LOAN027832,CUST036659,housing,380099,2018-02-11,active
LOAN027833,CUST036662,housing,121631,2018-03-21,active
LOAN027834,CUST036663,housing,333798,2016-12-23,active
LOAN027835,CUST036664,housing,224310,2019-05-03,active
LOAN027836,CUST036665,housing,76881,2019-12-17,active
LOAN027837,CUST036666,housing,390370,2017-05-05,active
LOAN027838,CUST036666,personal,23227,2022-04-06,active
LOAN027839,CUST036667,housing,319824,2018-04-27,active
LOAN027840,CUST036668,housing,471983,2020-11-29,active
LOAN027841,CUST036669,housing,215200,2020-11-24,active
LOAN027842,CUST036670,housing,440011,2017-05-23,active
LOAN027843,CUST036671,housing,472246,2018-01-17,active
LOAN027844,CUST036672,housing,52338,2017-03-26,active
LOAN027845,CUST036673,housing,368071,2016-08-16,active
LOAN027846,CUST036675,housing,174109,2020-07-20,active
LOAN027847,CUST036676,housing,259039,2017-08-23,active
LOAN027848,CUST036676,personal,11307,2017-07-13,active
LOAN027849,CUST036677,housing,58602,2019-08-31,active
LOAN027850,CUST036678,housing,210844,2020-05-30,active
LOAN027851,CUST036679,housing,371407,2020-12-03,active
LOAN027852,CUST036680,housing,280174,2017-10-30,active
LOAN027853,CUST036681,housing,398586,2016-04-15,active
LOAN027854,CUST036682,housing,206784,2018-03-25,active
LOAN027855,CUST036683,housing,325974,2019-06-04,active
LOAN027856,CUST036684,housing,458684,2018-05-05,active
LOAN027857,CUST036685,housing,112662,2016-10-10,active
LOAN027858,CUST036686,housing,178514,2018-11-14,active
LOAN027859,CUST036686,personal,7867,2020-04-26,active
LOAN027860,CUST036687,housing,87096,2019-09-30,active
LOAN027861,CUST036688,housing,71102,2016-11-13,active
LOAN027862,CUST036688,personal,47935,2021-04-19,active
LOAN027863,CUST036689,housing,245642,2019-09-29,active
LOAN027864,CUST036690,housing,442152,2019-06-28,active
LOAN027865,CUST036691,housing,362689,2018-12-31,active
LOAN027866,CUST036693,housing,220607,2018-03-01,active
LOAN027867,CUST036695,housing,482629,2016-04-24,active
LOAN027868,CUST036696,housing,493914,2018-03-27,active
LOAN027869,CUST036697,housing,423480,2016-06-05,active
LOAN027870,CUST036697,personal,23253,2019-10-25,active
LOAN027871,CUST036698,housing,195240,2017-03-20,active
LOAN027872,CUST036699,housing,408625,2016-11-23,active
LOAN027873,CUST036700,housing,422700,2016-03-02,active
LOAN027874,CUST036701,housing,97497,2018-01-30,active
LOAN027875,CUST036702,housing,259364,2016-12-07,active
LOAN027876,CUST036702,personal,43434,2021-07-04,active
LOAN027877,CUST036703,housing,227334,2017-02-03,active
LOAN027878,CUST036703,personal,47973,2018-02-03,active
LOAN027879,CUST036704,housing,268421,2020-10-06,active
LOAN027880,CUST036705,housing,75094,2020-11-10,active
LOAN027881,CUST036706,housing,412761,2018-10-22,active
LOAN027882,CUST036707,housing,156912,2016-05-13,active
LOAN027883,CUST036708,housing,230889,2018-05-30,active
LOAN027884,CUST036709,housing,246740,2016-02-27,active
LOAN027885,CUST036710,housing,251460,2016-06-24,active
LOAN027886,CUST036711,housing,277011,2019-09-13,active
LOAN027887,CUST036712,housing,440143,2020-12-14,active
LOAN027888,CUST036712,personal,27413,2017-12-30,active
LOAN027889,CUST036713,housing,153671,2018-07-30,active
LOAN027890,CUST036714,housing,452527,2017-01-05,active
LOAN027891,CUST036715,housing,294325,2018-01-14,active
LOAN027892,CUST036716,housing,203535,2016-08-15,active
LOAN027893,CUST036717,housing,246290,2019-02-27,active
LOAN027894,CUST036718,housing,270658,2016-08-30,active
LOAN027895,CUST036719,housing,167872,2018-12-23,active
LOAN027896,CUST036720,housing,178471,2018-12-21,active
LOAN027897,CUST036721,housing,469738,2017-10-19,active
LOAN027898,CUST036722,housing,148970,2019-10-14,active
LOAN027899,CUST036722,personal,32527,2020-02-20,active
LOAN027900,CUST036723,housing,142496,2019-11-17,active
LOAN027901,CUST036724,housing,146511,2018-08-10,active
